"ms_id","pr_id","files","confFiles","chunks","confChunks","devs","code_churn","confCodeChurn","complexity","integrator.knew","formatting","merge.time.diff"
80413,68,16,1,76,1,3,298,7,2,100,0,9073
80437,68,55,9,196,12,7,842,104,24,100,0,89356
80442,68,27,2,58,2,2,221,10,4,100,0,246
80451,68,67,1,141,1,3,1940,7,2,100,0,1774
80470,68,68,2,142,2,10,1455,10,4,100,0,6038
80494,68,46,21,105,21,5,376,111,42,100,0,802
80542,68,33,3,40,3,1,98,15,6,100,0,465
80557,68,34,2,50,2,3,368,10,4,100,0,361
80570,68,47,7,78,7,2,177,35,14,100,0,7210
80639,68,51,14,74,14,2,561,70,28,100,0,134
80656,68,29,1,75,1,1,523,5,2,100,0,1044
80690,68,81,20,449,23,2,2893,145,46,100,0,1807
80704,68,105,2,655,2,5,2968,10,4,50,0,47332
80739,68,73,17,311,17,2,658,96,34,100,0,1404
80780,68,70,14,119,19,3,621,128,38,100,0,1846
80816,68,18,7,27,7,1,106,35,14,100,0,93
80851,68,52,2,456,2,8,14670,3324,11,100,0,151929
80884,68,34,1,90,1,6,418,5,2,100,0,680
80896,68,4,1,5,1,3,33,5,2,100,0,42
80923,68,74,11,121,11,5,517,55,22,100,0,1358
80933,68,69,11,93,11,4,1353,55,22,100,0,172
80935,68,28,1,38,1,7,1306,5,2,100,0,4453
80979,68,81,12,117,12,3,614,60,24,100,0,2356
81018,68,172,1,1234,1,23,15209,33,2,100,0,72897
81026,68,34,1,616,1,3,883,7,2,100,0,134
81047,68,66,13,139,13,2,711,65,26,100,0,3219
81070,68,57,14,69,14,1,150,70,28,100,0,1584
81079,68,33,1,64,1,3,726,5,2,100,0,696
81094,68,13,1,30,1,3,759,29,2,100,0,334
81100,68,61,14,63,14,2,245,70,28,100,0,522
81134,68,62,15,75,15,3,294,75,30,100,0,339
81161,68,194,2,1393,2,19,28978,12,4,50,0,6552
81180,68,59,14,62,14,2,133,70,28,100,0,6180
81246,68,67,3,73,3,4,202,15,6,100,0,559
81363,68,81,1,230,1,1,802,5,2,100,0,574
81369,68,63,4,65,4,1,83,20,8,100,0,847
81390,68,70,2,120,2,3,252,10,4,100,0,324
81445,68,66,3,85,3,3,193,15,6,100,0,122
81488,68,74,1,185,1,3,674,17,2,100,0,1120
81498,68,59,2,59,2,4,80,19,4,100,0,242
81602,68,103,2,394,2,6,1015,19,4,100,0,344
81745,68,22,1,22,1,1,26,5,2,100,0,65
81990,68,136,5,556,5,9,1657,38,10,100,0,4662
82032,68,389,7,2807,7,31,39289,76,14,100,0,275
82044,68,17,1,36,1,3,170,5,2,100,0,45
82050,68,142,1,680,1,11,6813,7,2,100,0,251
82556,68,60,2,139,2,4,794,10,4,100,0,652
82560,68,45,2,48,2,4,117,10,4,100,0,4901
82745,68,61,2,157,2,3,404,10,4,100,0,85698
83208,68,15,1,16,1,1,40,5,2,100,0,530
83238,68,23,1,38,1,1,99,5,2,100,0,90077
107949,68,16,1,37,1,3,106,10,2,100,0,9955
108593,68,56,2,374,2,9,1180,10,4,100,0,147039
108778,68,23,1,30,1,4,93,5,2,100,0,371
109182,68,46,2,81,2,8,384,10,4,100,0,156
109462,68,62,2,92,2,1,1439,10,4,100,0,407
110325,68,36,2,75,2,6,526,30,4,100,0,251
111174,68,68,3,403,3,7,1198,15,6,100,0,677
112261,68,164,6,469,7,12,2881,98,12,100,0,963
112634,68,164,6,459,6,12,3080,533,10,100,0,149
113266,68,27,2,104,2,2,263,10,4,100,0,131
113853,68,62,2,236,2,4,638,10,4,100,0,391
114484,68,359,8,2812,8,29,19144,159,16,75,0,372459
114625,68,64,3,200,3,4,672,15,6,100,0,2494
114849,68,42,1,262,1,2,1572,5,2,100,0,102
115124,68,49,5,321,5,4,1739,46,8,100,0,1353
115243,68,21,1,117,1,1,364,18,2,100,0,95
115257,68,29,1,87,1,4,377,36,2,100,0,162
115278,68,52,1,153,1,7,733,21,2,100,0,613257
115549,68,112,5,524,5,11,4240,73,10,100,0,1246
115605,68,94,1,403,1,3,1398,5,2,100,0,3429
115669,68,40,4,294,5,3,3429,43,4,100,0,767
115850,68,51,1,52,1,1,82,5,2,100,0,890
116000,68,80,2,182,2,1,548,12,2,100,0,32657
116525,68,16,2,76,2,2,244,10,4,100,0,609
116591,68,13,4,14,4,1,50,36,6,100,0,120
116618,68,79,1,315,2,13,2052,38,4,100,50,2504
116631,68,14,1,16,1,3,25,5,2,100,0,172328
116658,68,23,1,99,1,3,333,11,2,100,0,116
116704,68,31,1,364,1,7,674,57,2,100,0,453
116790,68,40,1,123,1,1,1426,5,2,100,0,208
116923,68,28,2,267,2,2,771,11,2,100,0,75
116939,68,28,2,267,2,2,771,11,2,100,0,765
116970,68,22,3,54,3,1,289,15,6,100,0,226318
142002,68,45,5,166,5,4,663,39,10,100,0,449
142094,68,49,1,204,1,4,889,5,2,100,0,1242
142115,68,32,11,135,11,1,1030,55,22,100,0,2996
142380,68,132,14,496,14,1,1247,100,28,100,0,130
97782,16,418,3,2852,3,48,22172,18,2,100,0,22759
12037,44,38,1,94,1,3,3432,7,2,100,0,917
17788,44,7,1,13,1,6,31,8,2,100,0,414
17813,44,34,1,751,1,8,3489,17,2,100,0,55007
17928,44,7,1,12,2,4,399,23,4,100,0,3077
17982,44,8,1,20,3,6,130,64,6,100,0,9285
18407,44,1,1,9,1,5,19,7,2,100,0,54439
18463,44,2,1,22,2,3,67,12,4,100,0,194506
18486,44,3,1,16,3,3,46,22,6,100,0,174
18513,44,2,1,21,4,3,46,28,8,100,0,901
18520,44,1,1,3,1,3,30,10,2,100,0,628
18542,44,1,1,17,1,3,23,5,2,100,0,1924
18672,44,2,1,20,1,3,41,9,2,100,0,72265
18729,44,1,1,10,1,3,16,5,2,100,0,376
18733,44,1,1,6,1,3,12,7,2,100,0,385
19190,44,3,2,26,4,3,54,28,8,75,0,887
19315,44,1,1,3,1,2,9,7,2,100,0,63
19390,44,1,1,9,1,2,15,7,2,100,0,7290
20230,44,2,1,7,1,3,13,5,2,100,0,218
20689,44,3,1,26,1,10,36,5,2,100,0,271
20853,44,3,1,3,1,2,18,5,2,100,0,5382
20955,44,2,1,13,1,2,22,7,2,100,0,45681
21222,44,6,1,20,1,8,53,9,2,100,0,10589
21272,44,1,1,1,1,1,5,5,2,100,0,30
21505,44,2,1,7,1,7,11,5,2,100,0,78807
21527,44,1,1,1,1,1,5,5,2,100,0,551
21529,44,1,1,1,1,1,5,5,2,100,0,20
21555,44,1,1,2,1,1,6,5,2,100,0,583
21606,44,1,1,1,1,2,5,5,2,100,0,14238
21637,44,2,1,6,1,4,10,5,2,100,0,46
21660,44,3,1,13,1,7,36,5,2,100,0,4800
21674,44,3,1,16,1,7,41,5,2,100,0,49343
21697,44,16,1,32,1,8,131,7,2,100,0,315
21820,44,5,2,24,4,9,88,40,8,100,0,118
21834,44,2,1,4,1,1,37,16,2,100,0,869
21865,44,3,1,8,1,5,12,5,2,100,0,390
21958,44,5,1,29,2,5,59,12,4,100,0,74
21962,44,6,1,29,1,2,56,5,2,100,0,22
21998,44,1,1,3,1,2,11,5,2,100,0,1907
22206,44,3,1,22,1,5,47,5,2,100,0,18994
22211,44,1,1,1,1,2,5,5,2,100,0,2902
22332,44,1,1,1,1,1,5,5,2,100,0,388642
22482,44,1,1,1,1,1,5,5,2,100,0,535
22578,44,9,1,37,1,11,78,5,2,100,0,3739
22596,44,4,1,12,1,6,24,5,2,100,0,125
22608,44,21,1,123,1,13,803,11,2,100,0,422
23445,44,14,1,66,1,15,638,9,2,100,0,5510
23995,44,1,1,1,1,1,5,5,2,100,0,100
24296,44,10,1,86,1,8,463,7,2,100,0,126
24767,44,1,1,4,1,3,8,5,2,100,0,55493
24802,44,4,1,17,1,2,228,5,2,100,0,2141
24865,44,1,1,3,1,1,7,5,2,100,0,4746
24872,44,5,1,23,1,3,243,5,2,100,0,67
25122,44,15,2,634,5,5,1722,37,10,100,0,79564
25676,44,2,1,22,1,5,55,7,2,100,0,305
25765,44,3,1,16,1,3,34,5,2,100,0,24641
25792,44,15,1,87,1,8,614,5,2,100,0,225793
25986,44,7,1,28,1,8,100,7,2,100,0,23240
26292,44,2,1,12,1,3,17,5,2,100,0,238
27167,44,51,1,191,3,21,1674,50,6,100,0,173547
27244,44,35,1,116,1,10,619,9,2,100,0,7567
27372,44,10,1,39,1,7,940,11,2,100,0,65475
27873,44,56,2,356,14,13,5956,166,28,100,0,68212
28101,44,8,1,50,2,7,209,16,4,100,0,49
28271,44,17,1,183,1,3,959,5,2,100,0,155
28755,44,30,1,98,1,8,9426,11,2,100,0,113
28982,44,8,1,32,2,7,130,12,4,100,0,177
28997,44,3,2,13,2,2,102,73,6,100,0,154
29415,44,10,2,40,3,5,343,47,6,100,0,263386
32778,44,36,1,211,1,14,2997,5,2,100,0,37659
53819,44,1,1,7,1,2,13,7,2,100,0,12362
100651,44,196,1,997,7,35,79864,932,14,100,0,7136
100715,44,32,1,74,1,7,2674,7,2,100,0,30
100716,44,1,1,1,1,2,5,5,2,100,0,2931
100904,44,7,1,13,1,7,30,5,2,100,0,9827
101042,44,14,1,37,2,8,168,14,4,100,0,442
101055,44,7,1,11,1,4,320,287,2,100,0,165538
101300,44,33,2,180,2,12,513,43,4,100,0,277
101439,44,42,1,165,1,22,1914,14,2,100,0,604
101492,44,19,1,114,1,18,482,11,2,100,0,113
101512,44,5,1,107,2,2,821,22,4,100,0,136
101585,44,6,1,12,1,6,57,7,2,100,0,931
101663,44,7,2,91,5,1,995,209,12,100,0,498786
101682,44,7,1,34,1,5,218,7,2,100,0,643
101731,44,9,3,60,4,5,539,177,12,100,0,1031
101832,44,15,1,747,2,2,2289,12,4,100,0,964
101942,44,63,2,105,3,4,4616,30,6,100,0,182325
102103,44,8,1,442,1,1,1230,7,2,100,0,358
102125,44,100,3,565,6,3,5933,40,12,100,0,5079
102169,44,32,2,34,3,1,1324,21,6,100,0,102
102184,44,24,2,32,2,2,1183,14,4,100,0,86
102186,44,23,2,29,3,2,996,21,6,100,0,91
108032,44,3,1,29,1,3,75,5,2,100,0,197
114418,44,91,3,3373,4,9,14470,31,8,100,0,234251
115223,44,188,1,4410,2,21,23425,26,4,100,0,5829
115667,44,17,1,134,1,5,480,6,2,100,0,11823
116096,44,711,2,4553,4,60,82079,94,10,100,0,10155
142135,44,10,3,25,4,4,107,60,8,100,0,4918
142474,44,16,3,77,6,6,260,46,12,100,0,11417
142926,44,191,1,4554,1,16,23579,90,3,100,0,5766
142953,44,298,1,18691,1,1,58981,90,3,100,0,36
143088,44,297,3,5271,4,31,34383,115,8,100,0,21501
143106,44,298,1,18700,1,1,58990,93,2,100,0,45
3700,52,21,1,181,2,8,1016,24,4,100,0,334272
4814,52,46,4,481,6,34,9025,177,14,83.3333333333333,0,544568
5029,52,3,1,11,1,3,125,7,2,100,0,984
5375,52,11,2,53,2,1,794,44,7,100,0,1130
5862,52,20,2,154,2,9,1477,12,4,100,0,48113
6491,52,7,1,47,1,2,391,7,2,100,0,320
6695,52,24,1,94,1,6,891,7,2,100,0,710648
8089,52,29,1,173,1,14,1470,7,2,100,0,1934
9000,52,5,1,119,1,2,1000,31,2,100,0,6759
9205,52,55,2,899,2,22,7297,17,4,100,0,1391695
10650,52,9,1,10,1,4,22,9,2,100,0,421
10734,52,31,1,472,1,13,1348,5,2,100,0,765
10844,52,44,1,722,1,45,2687,16,2,100,0,866
12300,52,7,1,152,1,6,743,7,2,100,0,1260
13733,52,31,1,357,2,27,1468,36,4,100,0,532
97868,52,23,1,193,1,10,634,17,2,100,0,170
98292,52,37,1,215,1,7,1135,8,2,100,0,85856
13847,53,49,2,90,2,1,5478,15,4,100,0,84
22725,53,319,45,2176,68,5,41167,843,188,1.47058823529412,0,44809
23888,53,257,1,1391,2,3,2840,76,4,100,0,85
24001,53,217,1,764,1,1,30216,536,13,100,0,62
25218,53,425,34,4370,37,1,243916,1277,74,100,0,57
27776,53,156,1,942,1,1,2752,5,2,100,0,698
28825,53,133,1,1170,1,3,6432,27,2,100,0,6621
28916,53,131,114,1057,161,1,6434,809,322,100,0,79
29632,53,94,1,426,1,2,1737,16,2,100,0,84
30129,53,135,1,287,1,1,313,5,2,100,0,168604
30248,53,140,1,648,1,1,1431,35,2,100,0,909
34282,53,157,4,1160,4,1,11269,133,6,100,0,1166
36251,53,137,1,261,1,1,1275,19,68,100,0,599
37486,53,182,5,3041,16,4,19120,615,114,100,0,335
37970,53,180,128,2759,198,2,15945,1163,462,100,0,8043
41486,53,2,1,13,1,1,39,14,2,100,0,12302
43734,53,172,1,4024,1,15,10753,19,2,100,0,1186
73983,53,188,1,4213,2,19,11639,22,4,100,0,28605
99949,53,30,1,200,1,2,794,8,2,100,0,958
100092,53,5,1,34,1,3,361,17,2,100,0,1609
83381,50,3,1,8,1,1,16,5,2,100,0,1100
2811,58,13,1,16,1,2,3647,5,2,100,0,174
2875,58,25,1,51,1,1,779,5,2,100,0,61001
3933,58,9,1,56,1,4,346,7,2,100,0,234
4511,58,1,1,4,1,2,10,7,2,100,0,21739
4855,58,125,3,441,6,17,2529,116,12,100,0,105675
4942,58,1,1,5,1,1,32,12,2,100,0,434
4969,58,9,1,23,1,1,157,5,2,100,0,576
5011,58,13,2,48,3,1,440,42,6,100,0,1803
5123,58,30,3,76,5,2,773,121,10,100,0,2244
5277,58,25,2,102,2,2,1157,98,5,100,0,950
5384,58,8,1,16,1,1,73,5,2,100,0,394
5475,58,52,1,133,2,1,1093,34,4,100,0,2559
5559,58,8,1,15,2,1,285,14,4,100,0,432
5596,58,2,1,12,1,2,76,18,2,100,0,393
5619,58,5,1,19,1,1,113,5,2,100,0,621
5630,58,21,5,38,6,2,203,51,12,83.3333333333333,0,49513
5695,58,18,1,59,1,3,400,21,2,100,0,117
5786,58,12,1,45,3,3,662,30,6,100,0,2455
5848,58,17,1,145,2,3,808,22,4,100,0,55301
5985,58,4,1,50,1,1,135,7,2,100,0,1146
6019,58,1,1,5,2,1,20,14,4,100,0,300
6036,58,3,1,11,2,1,73,14,4,100,0,230
6055,58,3,1,8,1,1,54,7,2,100,0,899
6080,58,5,1,30,1,2,668,7,2,100,0,104
6105,58,4,1,9,1,1,21,7,2,100,0,74
6127,58,2,1,8,1,1,57,7,2,100,0,231
6145,58,1,1,5,2,1,20,14,4,100,0,1270
6178,58,6,1,16,2,2,49,14,4,100,0,548
6205,58,2,1,12,1,1,40,7,2,100,0,695
6222,58,1,1,5,1,1,15,7,2,100,0,392
6235,58,1,1,7,1,1,28,7,2,100,0,127
6253,58,7,1,27,2,1,277,26,4,100,0,201
6274,58,13,2,62,5,3,566,67,12,100,0,299
6339,58,5,1,20,1,1,109,7,2,100,0,304
6374,58,1,1,2,1,1,14,7,2,100,0,518
6396,58,1,1,3,2,1,27,20,4,100,0,1964
6424,58,1,1,5,1,1,39,7,2,100,0,17097
6446,58,4,1,10,2,2,53,14,4,100,0,3468
6462,58,10,2,40,4,3,385,49,8,100,0,1197
6507,58,20,1,44,1,3,655,7,2,100,0,199
6583,58,3,1,6,1,1,73,7,2,100,0,252
6651,58,6,1,11,2,2,117,13,4,100,0,737
6674,58,11,1,81,2,2,250,13,4,100,0,1594
6729,58,13,2,65,4,2,684,95,8,100,0,4123
6870,58,8,1,28,3,1,190,21,6,100,0,375
6932,58,34,1,129,1,3,1429,5,2,100,0,1650
7054,58,5,1,12,2,3,56,22,4,100,0,480
11191,58,9,1,109,2,2,440,19,4,100,0,4072
11248,58,10,1,22,2,5,123,24,4,100,0,776
11329,58,7,1,18,2,3,106,26,4,100,0,2910
11413,58,9,1,24,4,3,85,49,8,100,0,440
11550,58,5,1,27,4,3,107,67,8,100,0,3325
11670,58,18,1,244,2,6,684,14,4,100,0,264
11797,58,5,1,14,4,1,119,48,8,100,0,2476
11814,58,20,1,56,2,7,665,30,4,100,0,742
11837,58,25,1,90,2,7,808,23,4,100,0,308030
11884,58,25,1,109,2,8,1109,15,4,100,0,2966
11923,58,26,1,107,2,4,708,13,4,100,0,324
11970,58,47,1,97,1,9,669,5,2,100,0,71140
67910,58,7,1,21,1,3,45,8,2,100,0,150
90546,58,1,1,1,1,1,18,18,2,100,0,52
92393,58,33,2,93,2,8,1102,165,4,100,0,916
92404,58,36,2,103,3,11,1091,184,6,100,0,1111677
1807,45,39,1,89,2,2,800,24,4,100,0,62
6130,45,93,3,201,3,21,2341,56,6,100,0,1869
6204,45,27,1,59,1,3,382,12,2,100,0,758
91689,45,86,1,159,1,7,10354,5,2,100,0,374
3263,25,121,2,901,3,8,5381,30,6,100,0,4805
11053,25,40,2,198,2,12,2732,36,4,100,0,29259
21677,25,93,2,520,2,11,7101,18,4,50,0,3576
26816,25,408,1,4113,1,8,19985,31,2,100,0,4148
28729,25,825,5,7839,8,22,84211,68,16,75,0,2954
33618,25,367,4,1392,7,10,14827,255,17,71.4285714285714,0,654
35675,25,24,1,83,1,6,489,9,2,100,0,61
37982,25,55,1,283,1,4,1661,6,2,100,0,1654
38499,25,224,3,618,3,10,4198,33,6,66.6666666666667,33.3333333333333,16471
41876,25,294,7,1054,10,14,7582,280,21,100,0,36198
42753,25,198,7,1431,11,9,7747,77,22,81.8181818181818,0,1229
43878,25,147,6,814,10,14,5446,68,20,40,0,61592
44184,25,591,106,3306,122,22,27285,808,258,86.8852459016394,0,2405
45493,25,489,106,2669,112,14,39703,681,227,65.1785714285714,0,44634
46155,25,1479,106,9908,114,26,162800,655,231,100,0.87719298245614,2425
47539,25,196,1,544,2,13,3791,176,14,100,0,5894
49241,25,22,1,67,2,6,835,215,14,100,50,4537
50036,25,1000,108,8653,121,34,76963,697,245,4.95867768595041,0.826446280991736,29701
50244,25,246,95,358,98,3,7561,490,196,60.2040816326531,0,629
52650,25,1000,4,6198,4,13,70408,54,8,100,0,35338
56077,25,136,1,309,1,1,1713,9,2,100,0,513
58659,25,254,2,642,2,14,2955,96,5,100,0,234
58951,25,249,108,779,117,11,5978,664,234,76.0683760683761,0,11785
59259,25,181,1,393,1,8,2338,7,2,100,0,255408
59624,25,690,3,4448,3,9,38641,38,6,100,0,1387
65348,25,42,1,345,1,7,1695,7,2,100,0,148
75209,25,167,1,405,1,11,1966,7,2,100,0,144192
80344,25,418,2,2385,2,8,15540,19,4,100,0,106055
81610,25,186,2,431,2,7,3665,14,4,50,0,76689
82216,25,325,1,1566,1,6,10509,9,2,100,0,5409
85903,25,2274,7,9195,7,7,213310,35,14,100,0,726
85998,25,1009,2,6860,2,11,50201,16,4,100,0,3155
86152,25,505,1,3068,1,8,23319,7,2,100,0,764641
86256,25,212,4,1157,20,10,8440,158,40,100,0,2141
86525,25,669,3,7305,3,15,36794,86,6,100,0,142962
87614,25,268,2,728,2,20,3867,52,4,50,0,9923
118758,25,14,1,36,1,6,177,10,2,100,0,1926
119211,25,2422,1,38111,1,37,419867,5,2,100,0,67
120868,25,238,13,978,37,35,7801,249,72,66.6666666666667,0,7391
122903,25,3107,23,35888,33,61,403089,2309,75,93.1034482758621,0,376002
129017,25,6,1,20,1,3,78,9,2,100,0,197933
11500,35,1,1,14,7,2,100,65,14,100,0,184
11593,35,2,1,2,1,5,97,96,2,100,0,37921
11718,35,4,1,12,1,13,37,5,2,100,0,39486
96638,35,10,1,18,1,13,33,5,2,100,0,399
97034,35,5,1,7,1,5,27,5,2,100,0,256
1699,67,7,1,53,1,1,402,5,2,100,0,70
3214,67,22,4,72,6,4,879,78,12,66.6666666666667,0,724
3463,67,3,1,33,1,1,271,6,2,100,0,2204
3519,67,18,1,63,1,4,1077,23,2,100,0,599071
3734,67,9,2,115,2,1,288,14,4,50,0,19749
4409,67,76,1,153,2,2,376,137,4,100,0,512455
5047,67,3,2,11,3,2,53,37,6,100,0,800
6281,67,94,2,244,2,6,1937,10,4,100,0,113943
11773,67,98,1,869,1,9,10170,125,12,100,0,5551
12309,67,56,1,118,1,3,897,7,2,100,0,953194
12453,67,160,1,1113,1,13,11783,11,2,100,0,3138
13060,67,137,1,361,1,22,5249,10,2,100,0,119046
14229,67,117,1,415,1,6,8498,50,2,100,0,1013
14542,67,7,1,57,2,4,349,67,8,100,0,393
14562,67,7,1,47,1,3,217,9,2,100,0,2788
14653,67,16,2,166,3,2,7270,42,6,100,0,537
14746,67,203,1,669,2,31,20221,65,15,100,0,275
14816,67,120,1,196,1,4,1242,7,2,100,0,118
14838,67,124,1,212,1,4,1415,16,2,100,0,420
14883,67,128,1,256,1,6,2189,88,26,100,0,45385
15054,67,2,1,3,2,1,42,10,4,100,0,810662
15381,67,2,1,22,2,1,141,16,4,100,0,777
16033,67,105,1,601,1,4,2268,5,2,100,0,594
16054,67,13,1,128,1,3,745,5,2,100,100,381
91620,20,156,13,1080,17,89,5939,493,35,100,0,280
6021,17,16,1,29,1,5,186,7,2,100,0,1611
15668,17,28,2,50,2,8,237,10,4,100,0,57
22347,17,28,1,68,1,6,666,17,2,100,0,135
22554,17,71,1,268,1,12,10105,5,2,100,0,1422
24575,17,59,1,430,1,8,4916,6,2,100,0,1073
35921,17,16,1,59,1,4,173,7,2,100,0,547
37835,17,99,2,151,2,4,1499,14,4,50,0,161144
38863,17,60,1,1458,1,7,10394,5,2,100,0,526
39300,17,635,1,2414,1,10,21216,5,2,100,0,2339
62056,17,2329,1,6053,1,13,19639,6,2,100,0,1152
64165,17,2194,2,2514,2,14,33935,16,4,100,0,189
65853,17,2825,2,7539,2,42,103045,12,4,100,0,387
74211,17,3328,2,8922,3,50,111449,44,6,100,0,17594
144134,17,24,1,35,1,9,3767,7,2,100,0,2990
144209,17,9,1,35,1,6,114,7,2,100,0,205
11825,61,9,1,59,1,4,321,7,28,100,0,578282
91961,61,1,1,3,1,2,17,15,2,100,0,77
3067,42,75,1,165,1,8,838,5,2,100,0,32774
4050,42,67,2,185,3,10,1393,62,6,66.6666666666667,0,537
4239,42,67,1,190,4,13,1246,147,8,100,0,371
5871,42,143,2,696,2,4,2073,33,5,100,0,118241
14208,42,134,1,262,1,16,1218,5,2,100,0,15801
14369,42,508,1,1379,1,50,10841,67,5,100,0,34594
15216,42,263,1,503,1,10,2023,26,2,100,0,145
15261,42,263,1,502,1,10,2019,22,2,100,0,744
15719,42,292,1,806,1,16,3426,21,9,100,0,439
18470,42,267,1,1096,1,33,7190,29,2,100,0,118
19037,42,303,1,1625,7,35,8672,97,14,100,0,411
20352,42,127,1,299,1,22,1277,23,2,100,0,62
22390,42,1,1,149,49,2,1902,1221,184,100,2.04081632653061,505172
22416,42,5,1,140,2,4,1148,77,9,100,0,2489
22917,42,108,1,255,1,10,1032,5,2,100,0,64
23943,42,17,1,39,1,1,168,7,2,100,0,2451
23991,42,119,1,365,1,22,2891,6,2,100,0,439
24199,42,85,1,200,1,8,1075,30,2,100,0,294
24304,42,62,1,173,1,5,501,8,2,100,0,108
68875,42,79,1,279,1,19,2212,22,3,100,0,314
69141,42,302,1,862,1,47,5978,64,2,100,0,771
83700,42,175,2,801,2,4,8061,26,4,100,0,126107
83791,42,178,3,614,3,3,2414,19,6,100,0,743
83941,42,397,1,1448,1,3,6243,13,2,100,0,35782
84077,42,12,1,117,1,2,131,7,2,100,0,48
84124,42,169,1,490,1,5,2027,241,2,100,0,8429
84205,42,329,1,838,1,8,6135,14,2,100,0,1196
84222,42,18,1,112,1,2,290,14,2,100,0,314
84224,42,71,3,418,5,4,796,55,10,100,0,189
84261,42,15,1,18,1,1,38,5,2,100,0,239923
84310,42,601,7,2048,11,22,5398,81,22,100,0,35684
84315,42,394,38,3706,104,2,21798,2946,267,91.3461538461538,0,832
84347,42,97,2,218,5,11,1152,105,10,100,0,2817
84363,42,4,1,16,2,3,118,57,5,100,0,146786
84396,42,6,1,10,1,2,44,6,2,100,0,14213
84469,42,225,3,735,3,18,3064,174,19,100,0,2638
84492,42,339,1,1068,1,38,4688,7,2,100,0,119089
84520,42,4,1,34,1,2,171,5,2,100,0,2390
92978,42,469,6,3889,8,9,19648,222,20,100,0,77480
93216,42,696,1,4892,1,52,24620,9,2,100,0,103
93253,42,109,1,280,1,7,1318,10,2,100,0,190080
93333,42,363,1,1603,2,27,5432,57,4,100,0,2067
94731,42,91,1,723,3,4,2267,21,6,100,0,232
97340,42,56,2,120,3,7,862,260,2,100,0,507
97652,42,32,9,519,31,2,1569,246,62,100,0,295419
97732,42,7,1,10,1,2,21,5,2,100,0,58
98889,42,28,1,58,1,2,367,26,2,100,0,1935
99128,42,15,1,94,1,3,357,8,2,100,0,229
99544,42,247,1,1318,1,10,4761,8,2,100,0,941
99602,42,230,1,1286,1,10,4647,40,2,100,0,44
100054,42,47,1,324,3,3,1187,43,6,100,0,101
100064,42,54,1,420,1,2,1380,77,2,100,0,1523
100511,42,113,1,455,1,8,1867,6,2,100,0,2237
100592,42,41,3,109,3,2,377,33,4,100,0,130848
100817,42,207,3,1015,3,7,4039,46,12,100,0,1226
100979,42,78,2,483,7,6,3207,115,14,100,14.2857142857143,24779
101129,42,117,4,593,31,3,7554,1414,8,100,0,12072
101174,42,3,3,30,11,1,240,138,22,100,0,67
101333,42,170,2,933,4,2,10176,155,12,100,0,1889
101466,42,14,1,64,1,1,345,5,2,100,0,72310
101498,42,39,1,148,1,6,700,5,2,100,0,257
101572,42,62,1,337,1,6,1908,5,2,100,0,189
101653,42,39,2,247,2,3,1811,152,4,100,0,659
101706,42,105,2,520,2,6,6303,11,4,100,0,3076
101892,42,13,2,95,2,3,817,16,2,100,0,78825
101930,42,66,2,666,7,4,4142,121,2,100,0,571
102100,42,140,3,633,33,9,4417,653,4,100,0,10363
141946,42,18,1,55,1,1,447,5,2,100,0,18334
142103,42,52,1,297,1,2,1147,5,2,100,0,6650
142204,42,166,3,408,3,3,3982,63,6,100,0,34880
142345,42,75,1,261,1,7,1316,5,2,100,0,129595
142456,42,18,1,39,1,2,208,5,2,100,0,413
142531,42,47,1,110,1,3,833,5,2,100,0,8987
2404,68,10,1,40,1,1,270,11,2,100,0,381
14873,84,24,4,433,6,3,2374,49,13,100,0,349
44613,84,224,1,341,1,6,11820,27,2,100,0,4879
44792,84,1,1,3,1,2,7,5,2,100,0,1720
44956,84,56,1,159,4,5,513,190,8,100,0,5779
141938,84,17,1,37,1,5,539,8,2,100,0,41191
142150,84,2,1,11,1,1,45,9,2,100,0,1075
142273,84,141,1,300,1,8,2057,5,2,100,0,351
142418,84,74,1,98,1,4,7901,5,2,100,0,167
142478,84,13,1,18,2,6,67,10,4,100,0,543
142500,84,46,2,117,3,8,880,101,6,100,0,1018
3288,88,40,1,185,1,10,929,12,2,100,0,2501
3558,88,41,2,204,2,21,1037,17,4,100,0,1565654
4443,88,3,1,7,1,2,20,7,2,100,0,445245
5621,88,34,1,128,1,5,513,11,2,100,0,272
5703,88,5,1,19,1,1,53,5,2,100,0,112
12148,88,64,2,312,2,25,2886,85,9,100,0,302298
13276,88,23,2,59,3,9,235,22,6,100,0,173873
14967,88,62,1,178,1,17,1079,5,2,100,0,60
14992,88,80,1,311,1,22,1645,55,2,100,0,217
15249,88,28,1,64,1,2,632,15,2,100,0,500
15726,88,131,1,734,1,55,6009,30,3,100,0,275
15886,88,7,1,20,2,5,78,33,4,100,50,63
16137,88,16,1,48,1,2,123,8,2,100,0,2175
16161,88,31,1,119,1,2,541,7,2,100,0,377
16552,88,134,1,1338,1,28,4898,5,2,100,0,955
16800,88,15,1,34,1,5,161,6,2,100,0,270681
83479,88,10,1,48,2,3,138,30,4,100,0,546
83491,88,10,1,23,1,7,189,5,2,100,0,694
83499,88,13,1,31,1,9,215,9,2,100,0,95974
83514,88,24,4,174,6,9,690,221,12,66.6666666666667,0,426093
83527,88,9,2,45,2,2,218,15,4,50,0,2265
83533,88,7,1,13,1,1,147,5,2,100,0,232
